id,answer
VAT-DOM-045,"Nein, das ist nicht möglich. Der Unternehmer muss den Ausfuhrnachweis vorlegen, bevor er die Steuerfreiheit beanspruchen kann. Die Steuerfreiheit setzt voraus, dass der leistende Unternehmer den Nachweis führen kann, dass die Lieferung oder sonstige Leistung in einen anderen Mitgliedstaat ausgeführt wurde."
VAT-DOM-046,"Nein, liegt keine Lohnveredlung an Gegenständen der Ausfuhr vor. Die Maschinenteile wurden bereits im Gemeinschaftsgebiet erworben, bevor sie nach Österreich gelangten. Die Bearbeitung in Österreich und die anschließende Beförderung nach Serbien stellen keine innergemeinschaftliche Lieferung dar, da die Teile bereits im Gemeinschaftsgebiet erworben wurden."
VAT-DOM-047,"Nein, § 8 Abs. 1 Z 2 ist nicht anwendbar, da der Unternehmer in Graz ansässig ist und die Umsätze nicht im Inland erzielt werden."
VAT-DOM-048,"Nein, dieser Vorgang fällt nicht unter § 8, da der Unternehmer nicht ""klassisch"" verarbeitet hat. Der Unternehmer hat lediglich einen gleichartigen Gegenstand aus seiner laufenden Produktion überlassen und rechnet nach Werklohn ab. Der Vorgang ist jedoch nicht relevant für die Frage, ob der Unternehmer unter § 8 fällt, da dieser Paragraph sich auf die Abgeltung von Pflichtteilsansprüchen, Vermächtnissen und ähnliche Vorgänge bezieht."
VAT-DOM-049,"Nein, die Zweigniederlassung ist kein ausländischer Auftraggeber, da sie im Firmenbuch eingetragen ist und somit in Österreich eine rechtliche Einheit darstellt."
VAT-DOM-050,"Nein, der Unternehmer kann sich nicht auf § 8 berufen, da er weder die Zuordnung der Ware zum Auftrag noch die Ausfuhrvorgänge in seinen Büchern nachweisen kann. Dies entspricht Ziffer 3, da der Unternehmer die Voraussetzungen für die Inanspruchnahme dieser Sonderregelung nicht mehr erfüllt."
VAT-DOM-051,"Nein, die Vercharterung fällt nicht unter § 9, da es sich um Binnengewässer und nicht um die Seeschiffahrt handelt. Die Steuerbefreiung für Umsätze für die Seeschiffahrt gilt nicht für Umsätze auf Binnengewässern."
VAT-DOM-052,"Nein, die Befreiung nach § 9 Abs. 1 Z 3 gilt nur für Umsätze zwischen Trägern der Sozialversicherung und ihren Verbänden, Krankenfürsorgeeinrichtungen und Trägern des öffentlichen Fürsorgewesens untereinander und an Versicherte. Die Küstenfischerei ist kein Träger der Sozialversicherung oder eines öffentlichen Fürsorgewesens."
VAT-DOM-053,"Nein, das Hafenserviceunternehmen ist nicht nach § 9 befreit. 

§ 9 befreit Einkünfte aus der Überlassung von Kapital im Sinne von Absatz 2, also Einkünfte aus der Überlassung von Wirtschaftsgütern, deren Erträge Einkünfte aus der Überlassung von Kapital sind. 

Die Leistung des Hafenserviceunternehmens, die Notstromversorgung und Kühlstabilisierung der Ladung, ist jedoch keine Überlassung von Kapital, sondern eine Dienstleistung. Daher ist das Hafenserviceunternehmen nicht nach § 9 befreit."
VAT-DOM-054,"Nein, die Befreiung für Umsätze in der Luftfahrt greift nicht, da die Airline nicht ausschließlich auf Auslandsstrecken fliegt."
VAT-DOM-055,"Nein, die Befreiung nach § 9 Abs. 2 Z 1 ist nicht anwendbar, da der Vermieter keine buchmäßigen Nachweise über die Voraussetzungen geführt hat."
VAT-DOM-056,"Nein, die Lieferung einer gedruckten Wochenzeitung unterliegt nicht dem 10%-Satz. Der 10%-Satz gemäß Absatz 51, Ziffer eins, gilt nur für die Lieferung von Schutzmasken, nicht für die Lieferung von gedruckten Zeitungen."
VAT-DOM-057,"Nein, der 10%-Satz ist nicht anwendbar. Die elektronische Fachpublikation ist eine sonstige Leistung im Sinne des § 1 Abs. 11 lit. a UStG, da sie per Download übertragen wird. Da sie jedoch nicht ausschließlich aus Text und Grafiken besteht, sondern auch Videoclips enthält, ist sie nicht als Telekommunikationsdienstleistung im Sinne des § 1 Abs. 5 Z 3 UStG einzustufen. Daher ist der 10%-Satz nicht anwendbar."
VAT-DOM-058,"Nein, der 10%-Satz aus § 10 Abs. 2 Z 3 lit. c greift nicht, da das Frühstück gesondert ausgewiesen und nicht im Beherbergungsentgelt enthalten ist."
VAT-DOM-059,"Nein, die Leistung des Audioguides ist nicht als regelmäßig mit dem Betrieb eines Museums verbundene Leistung dem ermäßigten Steuersatz zugeordnet, da sie nicht Teil der Dauerausstellung ist, sondern eine zusätzliche Leistung."
VAT-DOM-060,"Da es sich um einen Verkauf von Tickets für einen Sightseeing-Rundflug handelt, der am selben Flughafen beginnt und endet, gilt § 10 Abs. 1 Z 1 UStG (Umsatzsteuergesetz), der die Umsatzsteuer für die Lieferung von Gegenständen regelt. Da es sich um einen Verkauf von Tickets handelt, ist die Umsatzsteuer nach dem Verhältnis der Verkaufspreise für die verschiedenen Teile der Dienstleistung zu berechnen."
VAT-DOM-061,"Gemäß § 26 Z 4 EStG 1988 sind die Einfuhrkosten für die historischen Manuskripte, Modelle und wissenschaftlichen Demonstrationsobjekte steuerfrei, da sie ausschließlich für eine öffentlich zugängliche Lehr- und Forschungsausstellung bestimmt sind."
VAT-DOM-062,"Gemäß § 3 Abs. 1 Z 16b EStG 1988 gilt die steuerfreie Ausfuhrlieferung nicht als Veräußerung, wenn die Maschine später wieder in den Betrieb eingegliedert wird. Daher steht die frühere umsatzsteuerliche Behandlung der Ausfuhr der Rückkehrbefreiung nicht entgegen."
VAT-DOM-063,"Gemäß § 3 Abs. 1 Z 16b EStG 1988 ist die vorübergehende Verwendung von Waren im Inland von der Zollanmeldung und -befreiung ausgenommen, wenn die Waren nicht in Österreich gelagert werden. Da im vorliegenden Fall ein Teil der hergestellten Präzisionsteile zunächst in Österreich gelagert wird, bevor sie möglicherweise exportiert werden, scheint die Befreiung für die vorübergehende Verwendung nicht anzuwenden."
VAT-DOM-064,"Basierend auf den vorgelegten Rechtsgrundlagen ist die Unentgeltlichkeit der Abgabe der Rollstühle, Blindenhilfsmittel und Kommunikationsgeräte in Österreich auf Ebene der Körperschaft relevant.

Gemäß Litera d) der Rechtsgrundlage ist die Körperschaft oder deren Vorgängerorganisation für die Verwendung der Spendenmittel verantwortlich. Da die Gegenstände vollständig unentgeltlich an Bedürftige abgegeben werden sollen, ist die Unentgeltlichkeit auf Ebene der Körperschaft relevant, da die Körperschaft oder deren Vorgängerorganisation für die Verwendung der Spendenmittel verantwortlich ist.

Die Unentgeltlichkeit auf Ebene der Mitglieder oder Gesellschafter oder diesen nahe stehenden Personen (Litera c) ist in diesem Fall nicht relevant, da die Gegenstände nicht an diese Personen abgegeben werden, sondern an Bedürftige im Inland."
VAT-DOM-065,"Die Reisende bringt folgende Mengen mit:

- 40 Zigaretten (Höchstmenge: 20 Zigarren oder 10 Zigarillos, also 10 Zigarillos)
- 20 Zigarillos (Höchstmenge: 10 Zigarillos)
- 10 Zigarren (Höchstmenge: 10 Zigarillos, also überschritten)
- 100 g Rauchtabak (Höchstmenge: 25 g, also überschritten)
- 0,5 Liter Alkohol mit mehr als 22 % vol (Höchstmenge: 0,25 Liter, also überschritten)
- 1 Liter Alkohol mit höchstens 22 % vol (Höchstmenge: 0,75 Liter, also überschritten)

Die Kombinationen überschreiten die zulässigen Freimengen. Die Reisende muss die überschrittenen Mengen versteuern."
VAT-DOM-066,"Gemäß dem zitierten Absatz gelten die verschärften Mengenbeschränkungen nicht, wenn der Arbeitnehmer glaubhaft darlegt, dass er sich an diesem Tag nicht nur grenznah aufgehalten hat, sondern sich weit außerhalb des Grenzgebiets aufgehalten hat. Da der Arbeitnehmer glaubhaft darlegt, dass er sich außerhalb des Grenzgebiets aufgehalten hat, gelten die verschärften Mengenbeschränkungen nicht."
VAT-DOM-067,"Gemäß § 3 Abs. 13 und 14 des Umsatzsteuergesetzes (UStG) ist die Lieferung von Gas, Elektrizität, Wärme oder Kälte über ein Netz steuerfrei. 

Die kurzfristige Überlassung von möblierten Apartments ist jedoch keine Lieferung von Gas, Elektrizität, Wärme oder Kälte. Die Überlassung von Einbauküchen, Waschmaschinen und Stellplätzen in der Tiefgarage sind jedoch Nebenleistungen, die gesondert zu beurteilen sind.

Da die kurzfristige Überlassung von Apartments nicht steuerfrei ist, prägt sie die Einordnung des Gesamtumsatzes. Der Unternehmer muss daher den gesamten Umsatz aus der Überlassung von Apartments und Nebenleistungen besteuern."
VAT-DOM-068,"Gemäß § 4 Abs. 9 BAO (Bundesabgabenordnung) ist das Entgelt für die steuerpflichtige Nutzung des Fahrzeugs nur in dem Verhältnis zu berücksichtigen, in dem es die Gesamtnutzung ausmacht. Da das Fahrzeug überwiegend für steuerfreie Umsätze verwendet wurde, ist die steuerpflichtige Nutzung nur untergeordnet. Daher ist die steuerpflichtige Nutzung nicht ausreichend, um den Vorsteuerabzug zu begründen."
VAT-DOM-069,"Gemäß § 4 Z 4 lit. a des Einkommensteuergesetzes (EStG) werden Auf Inhaber lautende und in Euro begebene Schuldverschreibungen inländischer Schuldner, für die die Prospektpflicht gemäß § 2 des Kapitalmarktgesetzes gilt, als Wertpapiere anerkannt.

Die Befreiung nach § 4 Z 4 des EStG umfasst jedoch nicht die Depotführung, die Verwahrung der Wertpapiere und die laufende administrative Verwaltung. Diese Tätigkeiten fallen unter die Umsatzsteuer und werden als Dienstleistungen behandelt.

Die Durchführung von Kauf und Verkauf der Wertpapiere kann jedoch als einheitlicher Finanzumsatz im Zusammenhang mit Wertpapieren angesehen werden und fällt daher unter die Befreiung nach § 4 Z 4 des EStG.

Die Tilgung von Wertpapieren innerhalb von zwei Monaten nach Einlösung ist ebenfalls von der Befreiung erfasst, wenn die getilgten Wertpapiere innerhalb dieser Frist ersetzt werden."
VAT-DOM-070,"Gemäß § 6 Abs. 1 Z 8 lit. a und § 6 Abs. 1 Z 9 lit. a, Z 16 oder Z 17 ist die Berechnung der 10-Prozent-Toleranz unter Ausklammerung der anderen steuerfreien Umsätze vorzunehmen."
VAT-DOM-071,"Die Steuerbefreiung nach § 26 Ziffer 4 BAO gilt nur für Pauschale Reiseaufwandsentschädigungen, die von gemeinnützigen Sportvereinen an Sportler, Schiedsrichter und Sportbetreuer gewährt werden. Die Tätigkeiten des Vereins wie Teilnahmeentgelte für Trainingseinheiten, Wettkampfbetreuung und Nachwuchsförderung, der kommerzielle Fanshop und das Musikfestival fallen nicht unter diese Befreiung, da sie nicht sportbezogen sind."
VAT-DOM-072,"Die Steuerfreiheit der Lieferung erstreckt sich nicht auf die Vorleistung des Bearbeiters. Gemäß § 3 Abs. 3 Z 2 des Umsatzsteuergesetzes (UStG) liegt eine Ausfuhrlieferung nur vor, wenn der Gegenstand der Lieferung zur Ausrüstung oder Versorgung eines Beförderungsmittels bestimmt ist. Da die Maschinen nicht ein Beförderungsmittel sind, liegt keine Ausfuhrlieferung im Sinne des § 3 Abs. 3 Z 2 vor. Der Subunternehmer ist daher nicht von der Steuerpflicht befreit."
VAT-DOM-073,"Gemäß § 3 Abs. 8 des Umsatzsteuergesetzes (UStG) ist die Vermittlungsleistung des Vermittlers von der Umsatzsteuer befreit, wenn er den Gegenstand der Lieferung in das Drittlandsgebiet befördert oder versendet hat. Da der Vermittler jedoch nur eine Vermittlungstätigkeit ausübt und nicht selbst den Gegenstand der Lieferung befördert oder versendet, ist die Befreiung nicht direkt anwendbar.

Allerdings ist die Vermittlungsleistung des Vermittlers auch dann von der Umsatzsteuer befreit, wenn er das Umsatzgeschäft, das seiner Lieferung zugrunde liegt, mit einem ausländischen Abnehmer abgeschlossen hat und der Abnehmer den Gegenstand der Lieferung in das Drittland befördert oder versendet hat (§ 3 Abs. 8 Z 2 UStG). Da der Gegenstand der Lieferung ausschließlich im Drittlandsgebiet verbleibt und dort zwischen den Parteien abgewickelt wird, ist diese Voraussetzung erfüllt."
VAT-DOM-074,"Gemäß § 2 Abs. 2 des Einkommensteuergesetzes (EStG) kann das Finanzamt die unbeschränkte Steuerpflicht auf geplante Geschäfte beschränken, wenn Einnahmen und Aufwendungen eindeutig zuordenbar sind. Der wirtschaftliche Zusammenhang allein reicht jedoch nicht aus, um die grenzüberschreitende Natur der Leistung zu begründen. Die Kosten der Beförderung müssen daher in die Bemessungsgrundlage der Einfuhr einbezogen werden, da sie wirtschaftlich mit dem Import zusammenhängen."
VAT-DOM-075,"Gemäß § 4 Abs. 9 BAO (Bundesabgabenordnung) ist der Unternehmer verpflichtet, eine formelle Bescheinigung über die Voraussetzungen der Steuerbefreiung vorzulegen. Ohne diese Bescheinigung ist die Steuerbefreiung nicht anerkannt. Die materielle Nachweisbarkeit ist nicht ausreichend, um die Steuerbefreiung zu begründen. Der Unternehmer muss daher die formelle Bescheinigung vorlegen, um die Steuerbefreiung zu erhalten."
VAT-DOM-076,"Gemäß § 2 Abs. 3 Z 1 EStG ist eine Tätigkeit als Privatlehrer bei einer privaten Einrichtung, die berufsbildende Lehrgänge anbietet und mit öffentlichen Schulen vergleichbar ist, nicht mehr als freiberufliche Tätigkeit anzusehen, wenn die Honorare unmittelbar der Einrichtung in Rechnung gestellt werden. Die persönliche Unterrichtserteilung ist in diesem Fall als Betrieb gewerblicher Art zu behandeln und unterliegt der unbeschränkten Steuerpflicht."
VAT-DOM-077,"Basierend auf dem angegebenen Text, sind die folgenden Produktgruppen von der speziellen Befreiung erfasst:

- Damenbinden
- Tampons
- Menstruationstassen
- hormonfreie Diaphragmen

Diese Produkte fallen unter die Kategorie ""Betrieblich oder beruflich veranlaßte Aufwendungen oder Ausgaben, die auch die Lebensführung des Steuerpflichtigen berühren, und zwar insoweit, als sie nach allgemeiner Verkehrsauffassung unangemessen hoch sind."" Sie werden als Teil der Intimgesundheit angesehen und unterliegen daher der speziellen Befreiung.

Die Kondome fallen jedoch nicht unter diese Kategorie, da sie eine Verhütungsfunktion haben und daher nicht als Teil der Intimgesundheit angesehen werden können.

Das intimbezogene Lifestyleprodukt ohne Verhütungsfunktion fällt jedoch unter die Kategorie ""Litera b"", da es sich um ein Produkt handelt, das nach allgemeiner Verkehrsauffassung als unangemessen hoch angesehen werden kann."
VAT-DOM-078,"Gemäß § 2 Abs. 3 KStG (Körperschaftsteuergesetz) sind die Einnahmen aus wissenschaftlichen Fachvorträgen und berufsbegleitenden Abendkursen als Einnahmen aus der ordentlichen Geschäftstätigkeit zu behandeln, da sie der Kostendeckung dienen. Die Einnahmen aus der populären Abendgala mit Showcharakter sind jedoch als Einnahmen aus nicht-ordentlicher Geschäftstätigkeit zu behandeln, da sie einen Überschuss für spätere Projekte erwirtschaften sollen.

Es ist jedoch zu beachten, dass die gesamte Veranstaltungsreihe als einheitliche Geschäftstätigkeit behandelt werden kann, wenn die Einnahmen aus den verschiedenen Veranstaltungen nicht klar voneinander getrennt werden können. In diesem Fall ist die gesamte Einnahme aus der Veranstaltungsreihe als Einnahme aus der ordentlichen Geschäftstätigkeit zu behandeln, wenn die Einnahmen aus den wissenschaftlichen Fachvorträgen und berufsbegleitenden Abendkursen die Einnahmen aus der populären Abendgala überwiegen."
VAT-DOM-079,"Basierend auf § 4 Abs. 4 Z 1 des Einkommensteuergesetzes (EStG) 1988, gilt die Tätigkeit des Trägers der Sozialversicherung als gewerbliche oder berufliche Tätigkeit, wenn sie im Rahmen der Mutterschafts-, Säuglings- und Kinderfürsorge erfolgt.

Die Befreiung gilt daher für Leistungen an Versicherte, an mitversicherte Angehörige und an zum Ersatz von Fürsorgekosten Verpflichtete, da diese im Rahmen der Mutterschafts-, Säuglings- und Kinderfürsorge erfolgen.

Die Leistungen an externe Unternehmen, die für eigene Projekte Gesundheitschecks einkaufen, sind jedoch nicht von der Befreiung gedeckt, da diese nicht im Rahmen der Mutterschafts-, Säuglings- und Kinderfürsorge erfolgen."
VAT-DOM-080,"Die Steuerbefreiung für Krankenbehandlung nach § 6 Abs. 1 Z 18 UStG umfasst nur die Leistungen, die unmittelbar mit der Krankenbehandlung zusammenhängen. Die pflegerische Betreuung, Unterkunft und Verpflegung können als eigenständige Leistungen angesehen werden, die nicht unmittelbar mit der Krankenbehandlung zusammenhängen.

Die wählbaren Komfortleistungen wie das Upgrade auf ein Einzelzimmer mit besonderer Ausstattung und tägliche Begleitservices für nicht behandlungsbedürftige Angehörige fallen nicht unter die Steuerbefreiung für Krankenbehandlung, da sie nicht unmittelbar mit der Krankenbehandlung zusammenhängen.

Die Heilbehandlung ist jedoch Teil des einheitlich verrechneten Aufenthaltspakets und somit von der Steuerbefreiung für Krankenbehandlung erfasst."
GRESt-AT-001,"Nein, der Erwerb der 90% der Anteile an der operativen GmbH löst keine Grunderwerbsteuer für das Grundstück der Tochter-GmbH aus. 

Gemäß § 9 Abs. 3 des Einkommensteuergesetzes (EStG) ist die Tochter-GmbH als Beteiligungsgemeinschaft mit der operativen GmbH zusammenzufassen. Die operative GmbH ist als Hauptbeteiligte der Beteiligungsgemeinschaft anzusehen. 

Da die operative GmbH nicht das Grundstück direkt erwirbt, sondern nur die Anteile an der Tochter-GmbH, ist der Erwerb nicht steuerpflichtig."
GRESt-AT-002,"Nein, es entsteht keine Steuerpflicht. Die Gesellschafter A, B und C sind als Mitunternehmer anzusehen und können den Gewinnfreibetrag in Anspruch nehmen. Durch den Verkauf ihrer Anteile an gesellschaftsfremde Investoren gehen die Mitunternehmerschaftsbeziehungen zu Ende. Der Grundfreibetrag und der investitionsbedingte Gewinnfreibetrag werden bei den Mitunternehmern mit einem der Gewinnbeteiligung entsprechenden Teilbetrag angelegt. Da D unverändert beteiligt bleibt, entsteht keine Steuerpflicht."
